,DHSID,DHSCC_hhm,DHSYEAR_hhm,DHSCLUST,URBAN_RURA,LATNUM,LONGNUM,ALT_GPS,ALT_DEM,DATUM,geometry,cluster_shch,total_count_shch,treat_src_yes,residence_urban_shchhh,residence_rural,alive_yes,fever_rec_only treated nets,cluster_hh,total_count_hh,net_use_yes,nets_sum,hh_size_mean,hh_size_sum,cluster,total_count,residence_urban_hhm,region_mode,net_owned_only treated (itn) nets,net_owned_did not sleep under a net,pop2020,arid_20,DLST_20,DTemp20,EVI20,FD_20,ITN_20,LST_20,MI_20,MP_20,Matemp20,Meantem20,Mintem20,NLST20,PET_20,Prec20,Rain20,U5pop20,UNpopc20,UNpop20,WD_20,GPS_Dataset,DHSCC_cov,DHSYEAR_cov,SurveyID,D.e,Elev,Global_Human_Footprint,Growing_Season_Length,Irrigation,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Nightligh
181,KE202000004018,KE,2020.0,4018.0,U,-0.746035,34.948728,9999.0,2009.0,WGS84,POINT (34.94872798 -0.746035288),4018,10,1,10,0,10,8,4018,29,28,94,3,114,4018,114,114,nyanza,93,21,18859.74023,48.61640167,24.86226273,13.79861164,0.471998662,0.0,0.360762507,18.64681244,0.11819528,0.078501411,26.66605949,19.74075508,12.86744785,12.43136024,3.709939241,180.3638916,2446.161133,2539.365723,18660.32813,867.4301758,22.2998867,KEGE81FL,KE,2020,KE2020DHS,,1923.067383,40.00173569,14,0.592074156,112.8716812,414.2563477,16.86486435,0.105791502,14.08638382,0.031955525
182,KE202000004105,KE,2020.0,4105.0,R,0.26069,40.191217,9999.0,132.0,WGS84,POINT (40.19121713 0.260689939),4105,24,2,0,24,24,2,4105,29,21,53,5,148,4105,149,0,north eastern,17,61,538.6485596,4.53288126,38.96746063,11.50651073,0.218273014,0.0,0.575554609,32.20602036,0.047288559,0.025357155,35.58967209,29.80403709,24.0831604,25.44458008,5.362370014,24.30698776,422.7613525,69.65905762,405.2886963,18.83863449,6.640637875,KEGE81FL,KE,2020,KE2020DHS,9.0,132.8427734,13.69379044,1,0.0,7.468089104,1.394452453,5.760163307,0.0,6.823694706,0.0
183,KE202000004114,KE,2020.0,4114.0,R,2.566772,39.5926,9999.0,431.0,WGS84,POINT (39.59260001 2.566772317),4114,18,3,0,18,18,3,4114,12,9,10,6,73,4114,73,0,north eastern,12,49,655.3573608,8.291789055,38.90430069,10.7250433,0.206032544,0.0,0.454962581,31.96393967,0.046822522,0.024959566,32.17226791,26.78320313,21.44722366,25.02357674,4.684201241,38.84040833,369.6932068,87.55741119,370.4026794,17.23410416,6.556723118,KEGE81FL,KE,2020,KE2020DHS,,431.5107422,15.20984554,4,0.0,7.257324696,2.238268375,3.991565466,0.0,7.283642292,0.0
184,KE202000004118,KE,2020.0,4118.0,R,1.607526,39.830041,9999.0,246.0,WGS84,POINT (39.83004128 1.607525697),4118,20,3,0,20,19,3,4118,25,12,15,5,133,4118,134,0,north eastern,12,111,437.0708618,5.701737404,40.79777908,11.41145897,0.135052577,0.0,0.501036584,33.71591949,0.04956938,0.026223192,34.83854294,29.10447121,23.42708397,26.63405609,5.084418297,28.99001694,325.1360474,54.14173126,848.427063,39.45162201,5.617860317,KEGE81FL,KE,2020,KE2020DHS,10.0,245.7919922,15.94823456,3,0.0,4.50678587,2.575372458,8.390164375,0.0,30.51436996,0.0
185,KE202000004134,KE,2020.0,4134.0,R,2.186648,37.993278,9999.0,854.0,WGS84,POINT (37.99327769 2.186648002),4134,21,5,0,21,21,8,4134,27,12,18,3,105,4134,108,0,eastern,23,83,290.7680054,10.50507832,28.58270264,11.17573833,0.449712962,0.0,0.492245823,24.21788025,0.094627313,0.065047935,31.62786484,26.01666641,20.45212746,19.85305786,4.790408134,50.32361221,1221.228149,41.28908157,336.6260071,15.65829086,7.761197567,KEGE81FL,KE,2020,KE2020DHS,10.0,877.0908203,19.32535362,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,KE202000004171,KE,2020.0,4171.0,R,1.293259,39.183087,9999.0,226.0,WGS84,POINT (39.18308697 1.293258933),4171,29,2,0,29,27,11,4171,26,18,32,4,117,4171,120,0,eastern,51,60,6.650181293,7.115951061,40.31322479,11.50585938,0.140289262,0.0,0.53651607,32.77703094,0.050558291,0.028650522,34.72148514,28.95247459,23.21562576,25.2408371,5.225130081,37.18177032,259.3158569,1.001276374,19.54276657,0.90861541,6.189478874,KEGE81FL,KE,2020,KE2020DHS,,229.4667969,5.924617767,4,0.0,5.95843029,0.973517299,7.719928741,0.00255365,7.786069393,0.0
187,KE202000004195,KE,2020.0,4195.0,R,0.210606,38.053872,9999.0,836.0,WGS84,POINT (38.05387185 0.210606251),4195,12,1,0,12,12,3,4195,29,5,6,3,104,4195,105,0,eastern,7,98,8586.144531,17.26239395,29.7703476,12.15789986,0.439681083,0.0,0.546621203,24.36458206,0.070417523,0.04676282,30.3956604,24.28997421,18.23776054,18.95881462,4.632335186,79.9651947,1262.145142,1238.910034,7748.72168,360.1750488,9.924340248,KEGE81FL,KE,2020,KE2020DHS,10.0,824.7763672,25.14267921,6,0.076198384,85.94120789,47.50385284,41.12378693,35.08340454,35.13575745,0.0
188,KE202000004209,KE,2020.0,4209.0,R,-0.1487,38.065321,9999.0,631.0,WGS84,POINT (38.06532056 -0.148700431),4209,18,1,0,18,18,6,4209,28,8,10,4,119,4209,120,0,eastern,16,104,1154.404175,16.24710464,35.58736038,12.09383678,0.291719913,0.0,0.504315615,28.99210167,0.052028723,0.030654294,30.95503616,24.87825584,18.86119843,22.39684296,4.689366341,76.18862915,1142.569946,165.9531403,1693.812134,78.73117065,9.775589943,KEGE81FL,KE,2020,KE2020DHS,9.0,628.8945313,29.03706551,5,0.009705425,55.52911758,60.20525742,234.9133453,0.822313249,11.21116161,0.0
189,KE202000004253,KE,2020.0,4253.0,R,-0.905328,37.304779,9999.0,1246.0,WGS84,POINT (37.30477877 -0.905328445),4253,8,1,0,8,8,5,4253,29,9,16,3,101,4253,101,0,eastern,24,77,2421.018066,22.54248428,28.38308907,11.68480873,0.393384039,0.0,0.400175333,22.50284958,0.069846459,0.04553787,27.48893356,21.62365532,15.80412388,16.62260818,3.934765577,88.69939423,1293.620972,315.3803101,2979.987305,138.531189,12.29615402,KEGE81FL,KE,2020,KE2020DHS,4.0,1175.566406,38.17792511,9,1.362590075,47.13682175,220.533493,28.87574387,1.403717399,4.150154591,0.0
190,KE202000004311,KE,2020.0,4311.0,R,-0.499451,36.864923,9999.0,2181.0,WGS84,POINT (36.86492322 -0.49945133),4311,14,3,0,14,14,1,4311,29,1,1,3,102,4311,106,0,central,2,104,5720.046387,48.31879807,20.24371338,11.33466434,0.517248154,0.24704282,0.316305757,13.23225307,0.0,0.0,21.21474266,15.5307436,9.880078316,6.22079277,2.86177659,138.2776031,2049.87207,541.5394897,5954.805176,276.7979431,18.36632347,KEGE81FL,KE,2020,KE2020DHS,4.0,2200.475586,24.16418839,14,1.723996401,134.5996552,402.9703979,29.91185188,3.183121443,63.98858261,0.023945294
191,KE202000004313,KE,2020.0,4313.0,R,-0.673743,37.384674,9999.0,1134.0,WGS84,POINT (37.38467419 -0.673742507),4313,6,1,0,6,6,4,4313,26,24,59,2,72,4313,75,0,central,52,20,10667.71484,24.75662041,29.41614723,11.6875,0.34832719,0.046115451,0.463135868,23.34934044,0.062983364,0.04131433,27.34774399,21.48016548,15.66024303,17.28253365,3.91263032,96.8635025,1256.233765,1031.601929,13290.67871,617.8150635,12.8646307,KEGE81FL,KE,2020,KE2020DHS,4.0,1129.888672,24.85716057,9,17.34241486,35.23538589,146.7940521,49.42572784,0.719532192,5.433265686,0.098116562
192,KE202000004317,KE,2020.0,4317.0,R,-0.648202,37.218871,9999.0,1211.0,WGS84,POINT (37.21887131 -0.648202296),4317,6,0,0,6,6,5,4317,27,12,26,3,86,4317,91,0,central,21,66,10476.51563,31.38342285,29.15676689,11.35214138,0.372860193,0.110873841,0.420178503,22.33898926,0.071649686,0.04802376,25.44168091,19.74200058,14.08954048,15.52121353,3.576070786,112.2293396,1421.455566,1013.212219,11234.0752,522.2097778,14.31438732,KEGE81FL,KE,2020,KE2020DHS,4.0,1214.398438,43.71641541,9,8.288896561,36.50214767,580.9734497,27.8522892,0.535520196,9.842459679,0.078566432
193,KE202000004380,KE,2020.0,4380.0,R,1.195188,35.154475,9999.0,2144.0,WGS84,POINT (35.1544748 1.195187865),4380,19,6,0,19,19,8,4380,25,15,33,5,127,4380,129,0,rift valley,43,86,7430.272461,40.93069458,23.11587143,13.84678841,0.487354547,0.001914062,0.433791786,17.56019211,0.118547752,0.079777032,24.90151978,17.96054649,11.05473137,12.00451469,3.664713621,149.9992676,2433.803223,1203.138428,7614.671875,354.0173645,18.86265564,KEGE81FL,KE,2020,KE2020DHS,1.0,2071.292969,25.90325928,10,0.01456085,67.62285614,247.6537323,17.58171272,0.819225311,45.62822723,0.002736878
194,KE202000004387,KE,2020.0,4387.0,R,1.660826,35.163018,9999.0,1301.0,WGS84,POINT (35.16301803 1.660825813),4387,26,5,0,26,26,8,4387,24,8,12,5,130,4387,133,0,rift valley,27,106,1458.35791,31.1261425,30.53408623,13.85597515,0.308633596,0.000455729,0.382946104,24.9182415,0.270672053,0.228936777,28.62096405,21.67181778,14.7649889,19.30239677,4.192838669,130.506897,1451.843384,255.0231781,1042.74646,48.48841858,17.12700653,KEGE81FL,KE,2020,KE2020DHS,1.0,1221.117188,44.45479584,7,0.0,44.12731552,25.78362274,17.24253845,0.010014122,23.12632561,0.0
195,KE202000004393,KE,2020.0,4393.0,R,2.143003,35.099717,9999.0,1510.0,WGS84,POINT (35.09971702 2.143002605),4393,23,6,0,23,23,4,4393,26,5,10,5,141,4393,143,0,rift valley,12,131,396.8086853,24.05919456,26.416502,13.50043392,0.399542272,0.0,0.192062974,22.36446953,0.296940953,0.257465959,30.89276695,24.1245079,17.39233208,18.31243706,4.637702465,111.5793839,1210.147217,68.17191315,541.0847778,25.16807747,15.19686794,KEGE81FL,KE,2020,KE2020DHS,1.0,1522.039063,23.77249718,6,0.0,42.4046669,29.78878593,22.1457386,0.005994025,48.43870163,0.0
196,KE202000004413,KE,2020.0,4413.0,R,0.980675,36.962541,9999.0,1295.0,WGS84,POINT (36.96254146 0.980674752),4413,14,1,0,14,14,2,4413,30,3,3,2,80,4413,80,0,rift valley,9,71,158.1624451,21.5668354,31.89419556,14.59897327,0.274800956,0.003423032,0.440907001,25.42487717,0.107245058,0.066221386,28.5439682,21.22086334,13.94499397,18.95556068,4.265784264,91.99946594,827.8677368,28.56932449,213.9022675,9.943948746,12.96807957,KEGE81FL,KE,2020,KE2020DHS,1.0,1256.344727,13.04021358,9,0.0,13.54211617,1.557546139,46.84933853,0.0,75.00557709,0.0
197,KE202000004431,KE,2020.0,4431.0,R,0.893012,35.263468,9999.0,1915.0,WGS84,POINT (35.26346808 0.893012472),4431,11,1,0,11,11,7,4431,30,26,57,4,142,4431,143,0,rift valley,71,72,11791.31055,37.14181519,27.23617554,13.98091698,0.391342938,0.000465856,0.451666504,20.1169548,0.139460057,0.106482543,25.54772949,18.53135109,11.56681156,12.99773502,3.837688208,142.5387115,1808.105225,1681.744751,10906.94629,507.0331726,18.23106194,KEGE81FL,KE,2020,KE2020DHS,1.0,1968.666992,32.1652298,10,0.058239315,81.48365021,258.0778503,24.62033463,2.888640165,27.1679821,0.044683643
198,KE202000004444,KE,2020.0,4444.0,R,0.303198,35.451898,9999.0,2322.0,WGS84,POINT (35.45189768 0.303197655),4444,13,2,0,13,13,10,4444,30,23,51,4,145,4444,147,0,rift valley,77,70,4618.225098,40.37103271,24.18593979,13.29127598,0.401323885,0.0,0.35360983,16.44031525,0.0,0.0,25.60403633,18.93932343,12.31276035,8.694689751,3.884505272,156.8214874,2111.33252,605.4465332,4627.912598,215.1154938,19.30269432,KEGE81FL,KE,2020,KE2020DHS,1.0,2331.240234,30.82511902,10,0.234549716,163.0257568,189.0254059,17.69089699,2.502806187,41.49726486,0.0
199,KE202000004470,KE,2020.0,4470.0,R,0.711942,35.511017,9999.0,2341.0,WGS84,POINT (35.51101656 0.711942495),4470,9,0,0,9,9,7,4470,22,11,21,3,68,4470,68,0,rift valley,25,37,6485.763184,29.61270332,23.4090519,14.20354462,0.40871793,0.0,0.36597684,16.51532745,0.0,0.0,28.05010223,20.91524887,13.84655666,9.621603012,4.198162556,124.3189392,2192.261719,919.1303711,5972.606445,277.6381531,16.794384,KEGE81FL,KE,2020,KE2020DHS,1.0,2222.836914,30.96559143,8,0.0,43.15418625,154.6089935,12.41810894,3.486359835,28.96494484,0.032390371
200,KE202000004476,KE,2020.0,4476.0,R,0.20979,35.634991,9999.0,2622.0,WGS84,POINT (35.63499106 0.209790427),4476,4,0,0,4,4,1,4476,29,4,4,2,75,4476,75,0,rift valley,5,70,3783.896729,38.44549561,24.15724754,13.47225094,0.461556733,0.009291088,0.404469669,16.72924805,0.09011057,0.05875792,25.79240608,19.03336334,12.32015324,9.30124855,3.850549936,148.0363007,2362.014404,536.8146362,3457.962402,160.7325592,19.23570633,KEGE81FL,KE,2020,KE2020DHS,1.0,1888.50293,28.29696465,10,0.0,76.75593567,86.30549622,47.54801559,0.209272236,74.04219055,0.0
201,KE202000004481,KE,2020.0,4481.0,R,0.227282,35.031435,9999.0,1931.0,WGS84,POINT (35.03143506 0.227282171),4481,15,1,0,15,15,4,4481,26,14,31,3,103,4481,105,0,rift valley,38,67,9647.0625,45.43359375,23.6142292,13.57229519,0.526039064,0.0,0.457662165,17.88720512,0.139123932,0.098670974,26.91074944,20.10243034,13.3384552,12.16018009,4.011704445,182.2661438,2780.188232,1387.370361,9170.942383,426.2825317,20.02207565,KEGE81FL,KE,2020,KE2020DHS,1.0,1958.661133,24.34344864,10,0.0,83.47455597,188.9452515,9.282361031,0.178490281,38.27311707,0.017220858
202,KE202000004497,KE,2020.0,4497.0,R,0.965756,36.030294,9999.0,843.0,WGS84,POINT (36.03029363 0.965756479),4497,16,6,0,16,16,12,4497,22,17,37,4,104,4497,107,0,rift valley,56,51,1693.442139,21.10969353,37.21586609,14.6854744,0.220840156,0.0,0.49725619,29.70119095,0.073865324,0.042958718,30.97319221,23.59921837,16.28771782,22.18651581,4.630005836,97.73800659,1002.951233,293.8564758,686.3983154,31.90947723,14.39632797,KEGE81FL,KE,2020,KE2020DHS,1.0,856.5947266,24.4637413,5,0.0,24.40344048,3.41028738,157.8772736,0.000261174,44.43598938,0.023214847
203,KE202000004532,KE,2020.0,4532.0,R,-0.507715,36.327437,9999.0,1970.0,WGS84,POINT (36.32743736 -0.507715109),4532,16,1,0,16,16,2,4532,27,14,24,4,112,4532,113,0,rift valley,19,86,19264.08984,33.27185822,28.83240128,13.33684921,0.348839611,0.210724816,0.325456262,19.9534893,0.035908435,0.019907527,22.68776131,16.00160599,9.350912094,11.07457733,3.106987953,103.3752594,915.4465332,2517.000732,4298.950684,199.8299255,17.65253067,KEGE81FL,KE,2020,KE2020DHS,4.0,1983.935547,39.54117203,10,0.014558506,54.81088638,66.97524261,9.126710892,1.087737679,13.41031933,1.525476933
204,KE202000004576,KE,2020.0,4576.0,R,-0.828142,35.433531,9999.0,2061.0,WGS84,POINT (35.43353118 -0.828141945),4576,15,1,0,15,15,6,4576,30,22,46,4,149,4576,149,0,rift valley,58,91,14204.15137,43.42801285,25.85822487,13.98671913,0.460738659,0.212187499,0.316792011,18.00083351,0.057973705,0.03259635,24.67226601,17.65520859,10.68554688,10.1434412,3.448567867,149.7644501,2062.976074,2192.003662,13661.3418,635.0634766,20.51912689,KEGE81FL,KE,2020,KE2020DHS,4.0,2076.485352,33.15932465,14,0.067945465,172.6495361,458.6956177,32.4053688,0.0,43.62687302,0.000316783
205,KE202000004585,KE,2020.0,4585.0,R,-0.419319,35.270844,9999.0,1909.0,WGS84,POINT (35.27084382 -0.419318546),4585,6,0,0,6,6,4,4585,27,19,29,2,74,4585,75,0,rift valley,41,34,11522.06152,48.31917191,24.37184525,13.94157982,0.568193734,0.017439235,0.364416987,17.1084404,0.10993021,0.071739301,26.48611259,19.49149323,12.54453182,9.845033646,3.773611069,182.3377686,2751.194824,1641.022705,4629.671875,215.2003632,22.14089394,KEGE81FL,KE,2020,KE2020DHS,4.0,1970.30957,37.38166046,14,0.0,63.46694183,269.5719299,23.04600334,0.177623615,23.96949387,0.171661958
206,KE202000004601,KE,2020.0,4601.0,R,0.673448,34.940118,9999.0,1635.0,WGS84,POINT (34.94011814 0.673447534),4601,20,4,0,20,19,9,4601,29,19,44,5,155,4601,155,0,western,67,88,12466.0498,40.56571579,26.79583931,14.23776054,0.440501004,0.0,0.58127749,21.05765724,0.156646326,0.116387457,26.77981758,19.62994766,12.54205704,15.31947422,3.948046923,160.1553497,2355.146973,1947.448242,12147.53418,564.6762085,19.08015633,KEGE81FL,KE,2020,KE2020DHS,,1676.951172,33.33884048,10,0.014708051,99.91051483,456.1176453,8.134587288,18.65221977,20.86208916,0.001421443
207,KE202000004620,KE,2020.0,4620.0,R,0.073068,34.620597,9999.0,1530.0,WGS84,POINT (34.6205971 0.073068191),4620,4,1,0,4,4,4,4620,30,20,35,3,94,4620,96,0,western,36,57,29922.44727,39.78342438,27.29624748,13.54383755,0.436921537,0.0,0.516619265,22.15371323,0.301371336,0.307981312,29.46723175,22.66388893,15.9233942,17.01117706,4.208897591,167.4443665,2941.158447,4340.316895,29359.27539,1364.66394,19.52457047,KEGE81FL,KE,2020,KE2020DHS,,1479.209961,40.75363541,13,0.015346012,301.3941345,1489.113037,47.00473785,1.910374522,10.70257092,0.032321937
208,KE202000004659,KE,2020.0,4659.0,R,0.268193,34.255586,9999.0,1263.0,WGS84,POINT (34.2555857 0.268193243),4659,13,3,0,13,12,10,4659,30,28,52,3,112,4659,112,0,nyanza,78,34,9234.056641,35.88137817,28.28830338,13.18090343,0.474174231,0.0,0.520128906,23.04387665,0.423206955,0.471997708,29.73214722,23.10437012,16.55124474,17.79944992,4.156655312,149.1465149,3039.878174,1394.921509,8676.97168,403.3231506,19.55524635,KEGE81FL,KE,2020,KE2020DHS,,1266.798828,35.76111603,12,0.363954604,99.63278198,332.6058044,4.343885422,1.596996665,9.371771812,0.003825209
209,KE202000004661,KE,2020.0,4661.0,R,0.217181,34.350705,9999.0,1281.0,WGS84,POINT (34.35070484 0.217181445),4661,16,1,0,16,15,11,4661,30,26,44,3,113,4661,113,0,nyanza,68,41,10192.53516,37.35184479,28.48273087,13.35876751,0.456657857,0.0,0.535359323,23.15122604,0.388974905,0.409242183,29.6624279,22.94676018,16.30366135,17.81971931,4.1702981,155.7683258,2763.614258,1539.711792,9968.111328,463.3364258,19.56177521,KEGE81FL,KE,2020,KE2020DHS,,1252.306641,38.84944153,12,0.37929967,125.4607697,388.6421204,4.387496471,1.550123215,9.150878906,0.016603893
210,KE202000004664,KE,2020.0,4664.0,R,-0.133118,34.198937,9999.0,1204.0,WGS84,POINT (34.19893725 -0.133117869),4664,16,1,0,16,15,12,4664,30,26,43,4,122,4664,122,0,nyanza,73,48,6618.458008,33.33699799,28.40371895,12.5598526,0.43601954,0.0,0.51981324,23.37602425,0.431998253,0.481464505,29.61319542,23.30477524,17.05334282,18.34832954,4.123263836,137.4572449,1905.122437,1073.283691,4767.186035,221.5866547,18.54545021,KEGE81FL,KE,2020,KE2020DHS,,1178.241211,37.48060226,12,0.043674413,117.3320923,364.4616394,21.83811569,0.330457628,24.25898552,0.019275084
211,KE202000004666,KE,2020.0,4666.0,R,-0.126406,34.353206,9999.0,1269.0,WGS84,POINT (34.35320639 -0.126405567),4666,17,3,0,17,16,15,4666,30,26,51,3,114,4666,116,0,nyanza,81,34,10837.81836,33.96801758,29.54293823,12.72282982,0.415142447,0.0,0.515234947,24.17547226,0.359784633,0.363693923,29.61112595,23.21967697,16.88829613,18.80800438,4.166912556,141.5417633,1940.891357,1645.736572,9569.480469,444.8052063,18.94685364,KEGE81FL,KE,2020,KE2020DHS,,1223.379883,34.06887054,12,0.6249125,115.2116776,685.3234253,25.69086838,0.472552121,24.5509758,0.066662975
212,KE202000004667,KE,2020.0,4667.0,R,-0.061736,34.958594,9999.0,1239.0,WGS84,POINT (34.95859395 -0.061735864),4667,6,4,0,6,6,3,4667,27,21,26,1,50,4667,50,0,nyanza,33,15,5356.168945,42.89558411,29.66576576,13.43815136,0.401066065,0.0,0.537251294,23.44838333,0.182355165,0.148649469,28.00716209,21.26354218,14.56901073,17.23100281,4.078949928,174.9689331,2439.288574,828.5361938,4771.482422,221.7857666,20.39368439,KEGE81FL,KE,2020,KE2020DHS,4.0,1219.109375,37.25473785,13,5.842368126,29.81810188,313.126709,21.1328392,0.238861755,25.61888695,0.017539226
213,KE202000004678,KE,2020.0,4678.0,R,-0.154901,35.08411,9999.0,1283.0,WGS84,POINT (35.08410984 -0.154901229),4678,7,1,0,7,7,5,4678,27,19,32,3,84,4678,84,0,nyanza,44,28,6503.923828,44.94519424,30.85321617,13.48326111,0.389917403,0.0,0.508489847,24.11543465,0.138330638,0.101896614,27.50105667,20.73576355,14.01779556,17.37765312,4.001490116,179.8477478,2311.4729,1028.361938,8448.5,392.7001953,21.14042282,KEGE81FL,KE,2020,KE2020DHS,4.0,1248.544922,36.29345322,14,3.504143953,34.50208664,292.3537903,29.312994,0.272469431,23.33265305,0.056205943
214,KE202000004720,KE,2020.0,4720.0,R,-0.432458,35.016176,9999.0,1564.0,WGS84,POINT (35.01617555 -0.432458184),4720,9,2,0,9,9,5,4720,29,20,47,4,124,4720,124,0,nyanza,61,63,18044.63867,44.60217667,26.96006393,13.57499981,0.44804284,0.0,0.424521983,21.51383591,0.146739855,0.107118882,27.57317734,20.76080704,13.99817753,16.06760788,3.921831608,174.922226,2543.761963,2675.156006,17050.54102,792.5578003,21.42486954,KEGE81FL,KE,2020,KE2020DHS,4.0,1637.774414,27.76312447,14,0.585094512,50.06359863,373.2953491,18.63678741,0.563771188,16.38568497,0.049182434
215,KE202000004734,KE,2020.0,4734.0,R,-0.832641,35.104509,9999.0,1800.0,WGS84,POINT (35.10450861 -0.832641348),4734,6,0,0,6,6,3,4734,30,20,47,3,110,4734,110,0,nyanza,56,53,11808.45117,46.72207642,26.19194412,13.99092865,0.484184086,0.0,0.369217962,19.99111176,0.071867064,0.041455861,26.30069542,19.28064346,12.30976582,13.79027748,3.662109375,171.1013489,2128.991943,1800.685303,10963.05566,509.6304626,21.78572083,KEGE81FL,KE,2020,KE2020DHS,4.0,1821.555664,31.52820587,14,0.218391567,96.29785919,420.5080872,25.51353645,0.016880667,30.05708885,0.0
216,KE202000004812,KE,2020.0,4812.0,U,-4.038242,39.651831,9999.0,5.0,WGS84,POINT (39.65183142 -4.03824209),4812,15,6,15,0,15,8,4812,30,24,43,3,99,4812,101,101,coast,50,33,166031.625,22.43185806,31.75845528,7.686545372,0.219230384,0.0,0.711957455,27.498703,0.059225049,0.034637116,30.75711823,26.88534546,23.07057381,23.23894882,4.221137047,94.68795013,1820.578247,20266.22852,149648.2031,8659.09082,11.71496201,KEGE81FL,KE,2020,KE2020DHS,2.0,19.24582863,82.904953,7,0.16053772,19.16569328,263.1741638,19.57205391,0.205268979,5.217429161,9.607803345
217,KE202000004847,KE,2020.0,4847.0,U,-4.287741,39.567214,9999.0,42.0,WGS84,POINT (39.56721382 -4.287740557),4847,7,5,7,0,7,4,4847,26,18,27,2,64,4847,64,64,coast,36,28,35862.70313,23.70955467,30.17138481,7.93815136,0.433985084,0.0,0.742601514,26.59089851,0.083585113,0.04856351,30.90755272,26.90976524,22.96940231,23.01041222,4.193880081,99.43502808,2176.13916,5575.577148,28820.23438,1343.337891,11.75343704,KEGE81FL,KE,2020,KE2020DHS,2.0,30.74315834,43.54951096,7,0.175182968,48.47315216,148.7807465,21.8857708,0.05573304,6.354187489,1.462563396
218,KE202000004867,KE,2020.0,4867.0,U,-3.025763,40.135731,9999.0,19.0,WGS84,POINT (40.1357308 -3.025763183),4867,6,2,6,0,6,2,4867,27,22,44,4,109,4867,109,109,coast,50,45,9812.991211,15.04360867,31.10423851,7.42381382,0.296640784,0.0,0.647115052,27.34008598,0.07913518,0.052144367,31.08943939,27.35461617,23.66562462,23.57593346,4.561762333,68.62536621,1122.320435,1533.041626,5844.047363,272.0180359,10.24308395,KEGE81FL,KE,2020,KE2020DHS,2.0,9.052083015,38.01805115,7,0.0,22.36932182,81.7069931,27.72530174,0.125767857,3.22025156,0.07589373
219,KE202000004890,KE,2020.0,4890.0,U,-0.441836,39.632494,9999.0,144.0,WGS84,POINT (39.63249372 -0.441836331),4890,11,3,11,0,11,4,4890,24,17,51,6,145,4890,147,147,north eastern,32,78,172590.2031,6.11428833,34.96587372,11.51380253,0.259343117,0.0,0.644860566,29.80253601,0.047989387,0.026038384,34.53832626,28.76388931,23.02452278,24.63920021,5.276085377,32.25950623,330.2826233,22416.41602,106053.6172,4973.999023,7.374596119,KEGE81FL,KE,2020,KE2020DHS,9.0,153.0654449,47.88856125,2,0.422195077,6.459170341,1.31609714,10.23015499,0.000915226,6.332512379,2.033294201
220,KE202000004899,KE,2020.0,4899.0,U,1.761032,40.071444,9999.0,260.0,WGS84,POINT (40.07144449 1.761031962),4899,10,6,10,0,10,2,4899,23,18,30,2,60,4899,61,61,north eastern,23,26,55045.30469,5.345358372,41.01662827,11.45542526,0.154244766,0.0,0.531623304,33.47451401,0.040958956,0.021160716,34.94370651,29.18949699,23.48828125,25.93239784,5.062673569,27.06180573,427.2542114,7064.132813,38572.69922,1793.77356,5.500342846,KEGE81FL,KE,2020,KE2020DHS,9.0,263.3837891,32.89958954,2,0.0,8.783830643,7.059648991,13.73140717,0.0,24.21203613,0.858660936
221,KE202000004905,KE,2020.0,4905.0,U,3.945827,41.865475,9999.0,203.0,WGS84,POINT (41.86547536 3.94582664),4905,10,1,10,0,10,2,4905,27,27,75,4,115,4905,117,117,north eastern,34,24,149437.9844,4.208279133,40.95493317,11.61914063,0.166358665,0.0,0.61595273,33.60807419,0.050275095,0.028837476,35.14809036,29.30546951,23.52894974,26.26121521,5.708767414,24.02408791,268.1108093,18896.51563,114695.7109,5343.842285,3.873954058,KEGE81FL,KE,2020,KE2020DHS,9.0,215.1542969,35.97208405,2,4.454207897,5.498552322,9.782979965,25.82332993,0.00604131,12.3937788,0.872116864
222,KE202000004914,KE,2020.0,4914.0,U,1.589571,37.846038,9999.0,537.0,WGS84,POINT (37.84603779 1.589570923),4914,12,1,12,0,12,6,4914,25,19,26,2,68,4914,68,68,eastern,28,23,195.3291931,10.39884186,40.38017654,12.17782116,0.137360513,0.0,0.50684166,32.7953949,0.05398456,0.030764075,33.40655518,27.29289627,21.22873306,25.21061516,5.185257435,53.92067337,332.952301,34.90524673,105.4372711,4.902803421,7.323370934,KEGE81FL,KE,2020,KE2020DHS,,546.15625,9.607953072,4,0.0,2.15738678,0.332039803,7.493808746,0.0,5.026256084,0.0
223,KE202000004936,KE,2020.0,4936.0,U,-0.159363,37.977661,9999.0,597.0,WGS84,POINT (37.97766109 -0.159362695),4936,5,0,5,0,5,3,4936,25,19,37,2,70,4936,70,70,eastern,28,25,3808.496826,17.99420547,34.58631897,12.03353596,0.313486934,0.0,0.523083508,28.34324265,0.062592827,0.038442679,30.11359978,24.06627655,18.08006477,22.10016823,4.525072575,81.42508698,1177.0271,547.4963379,2541.251953,118.1215591,10.5088768,KEGE81FL,KE,2020,KE2020DHS,9.0,603.6152344,28.55636978,8,0.0,54.37860107,60.90660095,265.0938416,0.812712848,15.66489697,0.071708858
